Timestamp,EMG1,EMG2,EMG3,EMG4
2026-09-21 21:44:33.252141568,-8.443159458693117e-06,5.524071639229078e-06,-1.964897819561884e-06,2.720269378642115e-07
2026-09-21 21:44:33.253141504,-5.793531727249501e-06,6.5678641476552e-06,8.473029083688743e-06,-4.304602498450549e-06
2026-09-21 21:44:33.254141696,-4.99061434311443e-06,7.531364644819405e-06,-1.4028555597178638e-06,-3.7425604659802048e-06
2026-09-21 21:44:33.255141632,-5.7132401707349345e-06,1.0180992831010371e-05,-1.5694786270614713e-05,-4.2243109419359826e-06
2026-09-21 21:44:33.256141568,-5.070905899628997e-06,9.378074537380598e-06,-1.384807637805352e-05,3.242821549065411e-06
2026-09-21 21:44:33.257141760,-3.30448756358237e-06,4.31969510827912e-06,1.7285224203078542e-06,2.1990288132656133e-06
2026-09-21 21:44:33.258141696,4.804979198524961e-06,-2.5693461225273495e-07,3.816107437160099e-06,3.162529765177169e-06
2026-09-21 21:44:33.259141632,-5.793531727249501e-06,-8.189769005184644e-07,-1.8043147065327503e-06,-1.2535163023130735e-06
2026-09-21 21:44:33.260141824,-7.1584913712285925e-06,-1.3007276038479176e-06,-1.0395531717222184e-05,-4.505988897562929e-07
2026-09-21 21:44:33.261141760,1.2352404155535623e-05,-3.789771653828211e-06,-8.869988050719257e-06,-2.6184759462921647e-06
2026-09-21 21:44:33.262141952,4.302385059418157e-05,-3.3883129617606755e-06,1.0058970474347007e-06,-1.976142129933578e-06
2026-09-21 21:44:33.263141888,3.892897075274959e-05,-6.198524260980776e-06,7.509528131777188e-06,3.4034051168418955e-06
2026-09-21 21:44:33.264141824,3.52355491486378e-05,-6.5196909417863935e-06,6.385443612089148e-06,5.571282144956058e-06
2026-09-21 21:44:33.265142016,3.186329558957368e-05,-1.1578071280382574e-05,1.1684700439218432e-05,2.2793205971538555e-06
2026-09-21 21:44:33.266141952,2.2710039047524333e-05,-7.964942597027402e-06,6.86719386067125e-06,1.7172783373098355e-06
2026-09-21 21:44:33.267141888,2.5439958335482515e-05,-8.60727686813334e-06,2.4511477931810077e-06,2.1990288132656133e-06
2026-09-21 21:44:33.268142080,1.8374284991296008e-05,-2.183936430810718e-06,4.859900855080923e-06,5.731865712732542e-06
2026-09-21 21:44:33.269142016,1.0826859579537995e-05,3.19561058859108e-06,1.6181036698981188e-05,3.242821549065411e-06
2026-09-21 21:44:33.270141952,8.578691449656617e-06,3.918235961464234e-06,8.151862857630476e-06,1.0749442935775733e-06
2026-09-21 21:44:33.271142144,-1.028986935125431e-05,-5.9576486819423735e-06,-1.4831475709797814e-06,-1.7352670056425268e-06
2026-09-21 21:44:33.272142080,-1.2778913514921442e-05,-1.0132819625141565e-05,-1.9847944088269287e-07,3.724572025021189e-06
2026-09-21 21:44:33.273142272,-1.2971938758710166e-06,-1.3986823432787787e-05,-6.059777206246508e-06,-1.8958505734190112e-06
2026-09-21 21:44:33.274142208,-1.173512100649532e-05,-8.125525710056536e-06,1.3270632734929677e-06,-9.925024642143399e-06
2026-09-21 21:44:33.275142144,-6.11469886280247e-06,-1.7760536138666794e-05,2.290564680151874e-06,-8.881232133717276e-06
2026-09-21 21:44:33.276142336,2.476518375260639e-06,-2.6833502488443628e-05,-2.1254813873383682e-06,-2.1367256977100624e-06
2026-09-21 21:44:33.277142272,7.133439339668257e-06,-1.623499338165857e-05,-4.534233994490933e-06,-4.7863532017800026e-06
2026-09-21 21:44:33.278142208,1.4199113138602115e-05,-2.041016341536306e-05,-2.3663569663767703e-06,-7.717657695138769e-07
2026-09-21 21:44:33.279142400,1.8053116946248338e-05,-1.1337196156091522e-05,4.859900855080923e-06,-2.9396430818451336e-06
2026-09-21 21:44:33.280142336,9.86335908237379e-06,6.326989023364149e-06,-1.884606263047317e-06,-1.0126411780220224e-06
2026-09-21 21:44:33.281142272,1.0907151590799913e-05,1.3874412616132759e-05,-1.0013968676503282e-06,4.366906068753451e-06
2026-09-21 21:44:33.282142464,4.162644927419024e-06,1.612258165550884e-05,4.619025730789872e-06,-3.662268909465638e-06
2026-09-21 21:44:33.283142400,3.27943575939571e-06,1.8210166672361083e-05,6.7869018494093325e-06,-2.6184759462921647e-06
2026-09-21 21:44:33.284142592,-7.351516728704155e-07,1.2589745892910287e-05,-4.3935455096288933e-07,4.1260309444624e-06
2026-09-21 21:44:33.285142528,-7.319074939005077e-06,5.459831982079777e-07,6.305152510321932e-06,-2.900153219798085e-07
2026-09-21 21:44:33.286142464,-4.669447207561461e-06,-9.795604682949488e-07,1.8891055333369877e-06,-2.6987679575540824e-06
2026-09-21 21:44:33.287142656,-2.2606948277825722e-06,8.896324288798496e-06,4.297858595236903e-06,-1.976142129933578e-06
2026-09-21 21:44:33.288142592,-1.5380690001620678e-06,2.0618919734261e-05,-2.2860649551148526e-06,-4.914018703061629e-08
2026-09-21 21:44:33.289142528,3.889328468176245e-07,1.9093376977252774e-05,-1.4028555597178638e-06,8.943535249272827e-06
2026-09-21 21:44:33.290142720,-1.7310939881554077e-07,1.4918205124558881e-05,-8.629112926428206e-06,2.43990416493034e-06
2026-09-21 21:44:33.291142656,3.0864129030305776e-07,1.6202873666770756e-05,-7.665612429264002e-06,1.3158196452422999e-06
2026-09-21 21:44:33.292142592,-4.187696958979359e-06,1.2750328096444719e-05,-1.4831475709797814e-06,2.3596123810420977e-06
2026-09-21 21:44:33.293142784,-5.954115295025986e-06,1.02773344679008e-06,-7.103569714672631e-06,-6.392187970050145e-06
2026-09-21 21:44:33.294142720,-1.0563182968326146e-06,-3.6291880860517267e-06,-4.935692686558468e-06,-5.268103450362105e-06
2026-09-21 21:44:33.295142912,-2.9833204280294012e-06,-2.2642284420726355e-06,-9.512322321825195e-06,-2.1367256977100624e-06
2026-09-21 21:44:33.296142848,-5.954115295025986e-06,-3.548896074789809e-06,-5.337151378626004e-06,4.607781193044502e-06
2026-09-21 21:44:33.297142784,-9.647535989643075e-06,-9.410194252268411e-06,-4.3935455096288933e-07,1.958153688974562e-06
2026-09-21 21:44:33.298142976,-1.7114667571149766e-05,-1.0453986760694534e-05,5.502234216692159e-06,2.7610710731096333e-06
2026-09-21 21:44:33.299142912,-1.8158461898565292e-05,-1.141748816735344e-05,1.1122658179374412e-05,5.931938744652143e-07
2026-09-21 21:44:33.300142848,-1.141395387094235e-05,-8.767859981162474e-06,8.954779332270846e-06,-1.3338080862013157e-06
2026-09-21 21:44:33.301143040,-6.997907803452108e-06,-3.1474373827222735e-06,1.0881782145588659e-05,-4.304602498450549e-06
2026-09-21 21:44:33.302142976,-1.2618330401892308e-05,-5.315314865583787e-06,1.8891055333369877e-06,-1.6549749943806091e-06
2026-09-21 21:44:33.303142912,-1.0450453373778146e-05,-5.9576486819423735e-06,6.04437957463233e-07,8.340691124431032e-07
2026-09-21 21:44:33.304143104,-1.8592361357150367e-06,-2.98685426969314e-06,8.794197128736414e-06,-4.505988897562929e-07
2026-09-21 21:44:33.305143040,-7.351516728704155e-07,-1.461311171624402e-06,1.4073552847548854e-06,7.537774422416987e-07
2026-09-21 21:44:33.306143232,-1.778944124453119e-06,-8.928443094191607e-06,4.297858595236903e-06,-3.9834353628975805e-06
2026-09-21 21:44:33.307143168,1.1115587312815478e-06,-1.8563454432296567e-05,1.6482304090459365e-06,5.931938744652143e-07
2026-09-21 21:44:33.308143104,2.2834929325199482e-07,-1.2059821528964676e-05,7.268653916980838e-06,1.1552360774658155e-06
2026-09-21 21:44:33.309143296,-3.786238039538148e-06,-6.198524260980776e-06,-3.651024599093944e-06,-3.7425604659802048e-06
2026-09-21 21:44:33.310143232,-4.508863639784977e-06,3.4364857128821313e-06,-1.1439324225648306e-05,8.340691124431032e-07
2026-09-21 21:44:33.311143168,-6.435865543608088e-06,7.290489520528354e-06,-4.373650426714448e-06,-9.323493372903613e-07
2026-09-21 21:44:33.312143360,-1.5428540791617706e-05,1.3151788152754307e-05,7.3489441092533525e-06,-4.505988897562929e-07
2026-09-21 21:44:33.313143296,-2.1932173694949597e-05,1.2107993825338781e-05,8.874489139998332e-06,2.038445245489129e-06
2026-09-21 21:44:33.314143232,-1.1333661859680433e-05,1.4291916841102648e-06,1.0239447874482721e-05,4.206322500976967e-06
2026-09-21 21:44:33.315143424,-9.968703125196043e-06,-1.141748816735344e-05,6.385443612089148e-06,3.804863808909431e-06
2026-09-21 21:44:33.316143360,-1.3822706932842266e-05,-9.73136138782138e-06,-6.541527454828611e-06,4.1260309444624e-06
2026-09-21 21:44:33.317143296,-7.961409210111015e-06,-1.9430613065196667e-06,-1.5132744920265395e-05,8.542077011952642e-06
2026-09-21 21:44:33.318143488,-5.745681050939311e-07,5.122612492414191e-06,-1.3607201253762469e-05,5.571282144956058e-06
2026-09-21 21:44:33.319143424,2.6371014882897725e-06,6.808739271946251e-06,-7.605216865158582e-07,5.410699031926924e-06
2026-09-21 21:44:33.320143616,3.600602894948679e-06,1.588170744071249e-05,-2.1254813873383682e-06,1.7172783373098355e-06
2026-09-21 21:44:33.321143552,-2.58186150858819e-06,5.459831982079777e-07,3.0131900530250277e-06,-5.749853698944207e-06
2026-09-21 21:44:33.322143488,-4.99061434311443e-06,-9.891944500850514e-06,4.538733719527954e-06,-4.706061190518085e-06
2026-09-21 21:44:33.323143680,-1.3774854323855834e-06,-4.271522357157664e-06,5.9036933635070454e-06,2.038445245489129e-06
2026-09-21 21:44:33.324143616,-7.351516728704155e-07,8.671494242662448e-07,2.049689555860823e-06,2.9216546408861177e-06
2026-09-21 21:44:33.325143552,4.644395176001126e-06,2.392693204456009e-06,-8.548820915166289e-06,5.129022042638098e-07
2026-09-21 21:44:33.326143744,1.1228319635847583e-05,9.458366548642516e-06,1.3270632734929677e-06,2.680779289221391e-06
2026-09-21 21:44:33.327143680,1.3877946912543848e-05,5.604362740996294e-06,5.181067990633892e-06,2.038445245489129e-06
2026-09-21 21:44:33.328143616,1.3075028618914075e-05,9.056908311322331e-06,1.7285224203078542e-06,2.600487505333149e-06
2026-09-21 21:44:33.329143808,2.15535123970767e-06,1.2188285836600699e-05,-1.4028555597178638e-06,-5.508978574653156e-06
2026-09-21 21:44:33.330143744,-1.197599613078637e-05,1.700579196040053e-05,-4.3935455096288933e-07,-8.961524144979194e-06
2026-09-21 21:44:33.331143936,-1.0129286238225177e-05,1.2589745892910287e-05,3.976691459683934e-06,-7.917731636553071e-06
2026-09-21 21:44:33.332143872,-4.99061434311443e-06,8.575158062740229e-06,4.779608843819005e-06,-6.954230229894165e-06
2026-09-21 21:44:33.333143808,-9.647535989643075e-06,1.2188285836600699e-05,-2.787714379337558e-07,-2.538184389777598e-06
2026-09-21 21:44:33.334144000,-8.282576345663983e-06,6.246697012102231e-06,-7.505028406740166e-06,3.0822379812889267e-06
2026-09-21 21:44:33.335143936,-1.778944124453119e-06,3.837944859697018e-06,-4.6145255510054994e-06,9.143608963313454e-07
2026-09-21 21:44:33.336143872,4.082352916157106e-06,7.451073543052189e-06,3.3343571885779966e-06,-5.027228326071054e-06
2026-09-21 21:44:33.337144064,7.213731350930175e-06,9.378074537380598e-06,-1.964897819561884e-06,5.931938744652143e-07
2026-09-21 21:44:33.338144000,2.3962263639987214e-06,3.998527972726151e-06,-4.855400675296551e-06,-1.5746834378660424e-06
2026-09-21 21:44:33.339143936,5.0458543228160124e-06,1.8306508309251512e-06,1.3270632734929677e-06,3.52318608065616e-07
2026-09-21 21:44:33.340144128,4.242936938680941e-06,3.7576528484351e-06,6.947485871933168e-06,4.5274896365299355e-06
2026-09-21 21:44:33.341144064,-3.786238039538148e-06,-2.8262707019166555e-06,6.224860499060014e-06,9.425286407349631e-06
2026-09-21 21:44:33.342144256,-2.7424450763646746e-06,-1.6074409359134734e-05,2.932898951257812e-06,1.0067620678455569e-05
2026-09-21 21:44:33.343144192,1.4805773673742806e-07,-2.5548835765221156e-05,-1.2422724466887303e-06,2.2793205971538555e-06
2026-09-21 21:44:33.344144128,2.797685510813608e-06,-2.041016341536306e-05,2.832708219102642e-07,9.666161531640682e-06
2026-09-21 21:44:33.345144320,5.206437435845146e-06,-9.490485354035627e-06,4.779608843819005e-06,4.848656772082904e-06
2026-09-21 21:44:33.346144256,1.5933089798636502e-06,3.853992041058518e-07,8.954779332270846e-06,-8.399481885135174e-06
2026-09-21 21:44:33.347144192,1.0184527127421461e-05,1.670066808401316e-06,1.2648200936382636e-05,-6.5527710830792785e-06
2026-09-21 21:44:33.348144384,9.060442607733421e-06,9.8598247859627e-06,1.3129951184964739e-05,-8.238897862611338e-06
2026-09-21 21:44:33.349144320,1.0104235116159543e-05,2.248160910767183e-07,6.4657356233510654e-06,-9.764441529114265e-06
2026-09-21 21:44:33.350144256,7.213731350930175e-06,-1.4067115444049705e-05,-6.140068762761075e-06,-8.399481885135174e-06
2026-09-21 21:44:33.351144448,-2.5015699520736234e-06,-1.2220405551488511e-05,-4.453941983229015e-06,-7.1148133429232985e-06
2026-09-21 21:44:33.352144384,-1.67935013450915e-05,-7.0817332016304135e-06,-5.979485194984591e-06,-5.99072973272996e-06
2026-09-21 21:44:33.353144576,-1.8640212147147395e-05,-5.556189989874838e-06,-7.344445293711033e-06,-6.914739856256347e-07
2026-09-21 21:44:33.354144512,-2.0326338926679455e-05,7.290489520528354e-06,-6.059777206246508e-06,-3.5819768982037203e-06
2026-09-21 21:44:33.355144448,-1.253803839063039e-05,1.588170744071249e-05,4.538733719527954e-06,-7.998022738320287e-06
2026-09-21 21:44:33.356144640,-8.3628674474312e-06,1.1224785339436494e-05,3.6356283317218185e-07,8.340691124431032e-07
2026-09-21 21:44:33.357144576,7.100999823705934e-07,9.8598247859627e-06,1.6482304090459365e-06,1.958153688974562e-06
2026-09-21 21:44:33.358144512,8.899858585209586e-06,7.868583224990289e-07,5.100775979371974e-06,5.0895318963739555e-06
2026-09-21 21:44:33.359144704,7.856066076783463e-06,-9.811652489588596e-06,6.144568487798097e-06,1.1834038559754845e-05
2026-09-21 21:44:33.360144640,-2.8227370876265923e-06,-1.3986823432787787e-05,-5.999385734867246e-07,5.6515741562179755e-06
2026-09-21 21:44:33.361144576,-1.457777443647501e-06,-7.483191893697949e-06,3.816107437160099e-06,3.115159685762592e-08
2026-09-21 21:44:33.362144768,7.615190497745061e-06,-6.359107374009909e-06,7.83069663157221e-06,2.1990288132656133e-06
2026-09-21 21:44:33.363144704,4.162644927419024e-06,-7.402900337183382e-06,1.4414619727176614e-05,2.720269378642115e-07
2026-09-21 21:44:33.364144896,-1.1815413017757237e-05,-2.5853951228782535e-06,6.4657356233510654e-06,8.340691124431032e-07
2026-09-21 21:44:33.365144832,-1.8640212147147395e-05,-1.7021862959154532e-06,-7.4247368502255995e-06,-4.063727374159498e-06
2026-09-21 21:44:33.366144768,-1.2377455277601257e-05,-8.99268911780382e-07,-5.578026502917055e-06,5.129022042638098e-07
2026-09-21 21:44:33.367144960,-2.903028644141159e-06,2.713860340008978e-06,3.0131900530250277e-06,3.4836969007301377e-06
2026-09-21 21:44:33.368144896,5.688187684427248e-06,2.07152606890304e-06,4.538733719527954e-06,3.00194642477436e-06
2026-09-21 21:44:33.369144832,1.0345109330955893e-05,-3.308020950498758e-06,5.9036933635070454e-06,2.520195948818582e-06
2026-09-21 21:44:33.370145024,1.2272112144273706e-05,-5.716773557651322e-06,2.049689555860823e-06,2.720269378642115e-07
2026-09-21 21:44:33.371144960,1.3637070878758095e-05,2.3124011931940913e-06,-5.658318514178973e-06,6.734856583534565e-07
2026-09-21 21:44:33.372144896,1.2352404155535623e-05,5.44377962796716e-06,-1.384807637805352e-05,1.0749442935775733e-06
2026-09-21 21:44:33.373145088,1.1228319635847583e-05,6.262742999751936e-07,-8.548820915166289e-06,6.534783551614964e-06
2026-09-21 21:44:33.374145024,8.096941201074515e-06,1.5094836953721824e-06,5.983985374768963e-06,-6.914739856256347e-07
2026-09-21 21:44:33.375144960,9.060442607733421e-06,3.918235961464234e-06,1.642191273276694e-05,-3.5819768982037203e-06
2026-09-21 21:44:33.376145152,1.1115587312815478e-06,3.19561058859108e-06,6.947485871933168e-06,-2.6987679575540824e-06
2026-09-21 21:44:33.377145088,-2.019819703491521e-06,-1.3810191603624844e-06,-1.8986747818416916e-05,-3.5016853416891536e-06
2026-09-21 21:44:33.378145280,8.706835501470778e-07,-4.351813913672231e-06,-2.2680169422528706e-05,5.972741291770944e-06
2026-09-21 21:44:33.379145216,1.7538930023874855e-06,-1.2461280675779562e-05,-1.2563408745336346e-05,-5.308906452228257e-07
2026-09-21 21:44:33.380145152,-7.078199814714026e-06,-1.3585365195467602e-05,-3.4101494748028927e-06,-6.392187970050145e-06
2026-09-21 21:44:33.381145344,3.5203108836867614e-06,-8.286109732580371e-06,-6.802296752539405e-07,9.946526233761688e-07
2026-09-21 21:44:33.382145280,-3.5453626878734212e-06,-5.3956064220983535e-06,6.86719386067125e-06,3.115159685762592e-08
2026-09-21 21:44:33.383145216,-1.004899422696326e-05,7.868583224990289e-07,9.115363354794681e-06,-8.520575534021191e-07
2026-09-21 21:44:33.384145408,-1.5910292859189212e-05,6.407280125131365e-06,-1.322564003203297e-06,-4.866644758294569e-06
2026-09-21 21:44:33.385145344,-1.6954085367615335e-05,1.2991204130230471e-05,-3.1692743505118415e-06,-1.2535163023130735e-06
2026-09-21 21:44:33.386145280,-1.4063582057133317e-05,1.2107993825338781e-05,1.9693975445989054e-06,-1.8958505734190112e-06
2026-09-21 21:44:33.387145472,-4.348280526755843e-06,1.612258165550884e-05,4.438548444340995e-07,2.2793205971538555e-06
2026-09-21 21:44:33.388145408,-1.342124778602738e-05,1.2509453881648369e-05,-3.7313166103558615e-06,7.537774422416987e-07
2026-09-21 21:44:33.389145600,-1.229716326633934e-05,1.3151788152754307e-05,1.2268769467027596e-07,1.2355278613540577e-06
2026-09-21 21:44:33.390145536,-6.997907803452108e-06,1.1385369361960329e-05,1.0721198123064823e-05,-3.662268909465638e-06
2026-09-21 21:44:33.391145472,-4.107404947717441e-06,9.8598247859627e-06,6.546027634612983e-06,3.56398868461838e-06
2026-09-21 21:44:33.392145664,-1.457777443647501e-06,7.370781531790271e-06,-5.1765678108495194e-06,6.734856583534565e-07
2026-09-21 21:44:33.393145600,-6.548596616084978e-07,1.5897757066341e-06,-6.702111022605095e-06,3.3231133329536533e-06
2026-09-21 21:44:33.394145536,5.929063718213001e-06,-2.42481200984912e-06,3.6356283317218185e-07,4.1260309444624e-06
2026-09-21 21:44:33.395145728,6.812272204115288e-06,-1.7021862959154532e-06,1.6482304090459365e-06,5.129022042638098e-07
2026-09-21 21:44:33.396145664,4.403520051710075e-06,-6.278815817495342e-06,-1.8043147065327503e-06,-4.063727374159498e-06
2026-09-21 21:44:33.397145600,6.571397079824237e-06,-3.308020950498758e-06,3.494941211101832e-06,-1.0929329619102646e-06
2026-09-21 21:44:33.398145792,4.644395176001126e-06,-4.8335641622543335e-06,1.0239447874482721e-05,-6.111824291110679e-07
2026-09-21 21:44:33.399145728,4.082352916157106e-06,-9.329902241006494e-06,5.823401352245128e-06,-5.1075198825856205e-06
2026-09-21 21:44:33.400145920,3.600602894948679e-06,-1.3505073184205685e-05,5.020483968110057e-06,-6.873938218632247e-06
2026-09-21 21:44:33.401145856,-3.86652982342639e-06,-1.3023322935623582e-05,1.3049659173702821e-05,1.2355278613540577e-06
2026-09-21 21:44:33.402145792,-4.9103223318525124e-06,-7.563483904959867e-06,1.4093451682128944e-05,7.096825811458984e-06
2026-09-21 21:44:33.403145984,-5.873823283764068e-06,-3.9503552216046955e-06,9.275947377318516e-06,6.053032848285511e-06
2026-09-21 21:44:33.404145920,-8.523451469955035e-06,4.640862243832089e-06,-4.3935455096288933e-07,3.162529765177169e-06
2026-09-21 21:44:33.405145856,3.0864129030305776e-07,1.0502159057068639e-05,-1.7240226952708326e-06,2.2793205971538555e-06
2026-09-21 21:44:33.406146048,3.7611860079778126e-06,-1.220435592586e-06,-7.585320418002084e-06,-1.7352670056425268e-06
2026-09-21 21:44:33.407145984,2.71739349955169e-06,-9.008735105453525e-06,2.049689555860823e-06,-3.903143806383014e-06
2026-09-21 21:44:33.408145920,-2.100111260006088e-06,-4.8335641622543335e-06,5.9036933635070454e-06,-3.2608102173981024e-06
2026-09-21 21:44:33.409146112,5.495164145941089e-07,-9.795604682949488e-07,-4.694817562267417e-06,-6.231604857021011e-06
2026-09-21 21:44:33.410146048,1.352433855572599e-06,-4.432105470186798e-06,-1.4570702660421375e-05,-2.538184389777598e-06
2026-09-21 21:44:33.411146240,7.93635717855068e-06,-7.563483904959867e-06,-1.0716698852775153e-05,2.9216546408861177e-06
2026-09-21 21:44:33.412146176,1.0585985364741646e-05,-4.6729810492252e-06,-2.526940079405904e-06,-6.914739856256347e-07
2026-09-21 21:44:33.413146112,4.965562311554095e-06,3.275902599852998e-06,-1.4831475709797814e-06,-5.268103450362105e-06
2026-09-21 21:44:33.414146304,2.797685510813608e-06,1.4452407981480064e-07,3.3343571885779966e-06,1.3158196452422999e-06
2026-09-21 21:44:33.415146240,-3.1439039958058856e-06,4.962029379385058e-06,-1.0816888789122459e-06,2.1990288132656133e-06
2026-09-21 21:44:33.416146176,-8.764326594246086e-06,2.3124011931940913e-06,9.356239388580434e-06,-8.238897862611338e-06
2026-09-21 21:44:33.417146368,-6.5964491113845725e-06,9.538658559904434e-06,5.181067990633892e-06,-4.063727374159498e-06
2026-09-21 21:44:33.418146304,-7.23878338249051e-06,8.575158062740229e-06,-6.541527454828611e-06,2.43990416493034e-06
2026-09-21 21:44:33.419146240,-3.0636122119176434e-06,9.458366548642516e-06,4.378149697004119e-06,1.3158196452422999e-06
2026-09-21 21:44:33.420146432,-3.5453626878734212e-06,1.1867119610542431e-05,-2.6875236471823882e-06,4.447198080015369e-06
2026-09-21 21:44:33.421146368,2.6371014882897725e-06,1.1305077350698411e-05,1.1664801604638342e-06,5.731865712732542e-06
2026-09-21 21:44:33.422146560,-8.154432293849823e-07,7.691947757848538e-06,-3.088982339249924e-06,9.143608963313454e-07
2026-09-21 21:44:33.423146496,3.1991437481337925e-06,4.6569121536776947e-07,3.6356283317218185e-07,-1.7352670056425268e-06
2026-09-21 21:44:33.424146432,5.495164145941089e-07,-4.978097649654956e-07,3.494941211101832e-06,3.885155365423998e-06
2026-09-21 21:44:33.425146624,-8.957352406468999e-07,-3.1474373827222735e-06,6.04437957463233e-07,1.7172783373098355e-06
